Selected,LoanNr_ChkDgt,Name,Zip,ICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,daysterm,xx,Default
1,8563194006,MARATHON COPIER SERVICE INC,91367,532420,16469,2005,84,11,1,0,11,1,1,0,N,,16495,400000,0,P I F,0,400000,300000,0,0,0.75,2520,19015,0
1,8563984007,NULL LAB LLC,90046,531390,16469,2005,84,3,2,2,5,1,1,Y,N,,16495,30030,0,P I F,0,17000,8500,1,0,0.5,2520,19015,0
0,8569404009,VIDEO CITY,95616,532230,16470,2005,52,3,2,0,0,1,1,0,Y,17548,16556,85000,0,CHGOFF,69579,85000,72250,1,0,0.85,1560,18116,1
0,8572713002,SUBWAY,91362,533110,13002,1995,120,13,1,0,0,78760,0,N,Y,,13087,100000,0,P I F,0,100000,90000,0,0,0.9,3600,16687,0
0,8575204004,"LANGCO, JEFFREY A. LANGLOIS &S",91739,532490,16471,2005,84,1,2,0,0,1,1,0,Y,,16526,50000,0,P I F,0,50000,42500,1,0,0.85,2520,19046,0
0,8585744006,MODERN APPRAISAL INC A CALIFOR,92626,531320,16474,2005,300,7,1,0,7,1,1,0,N,,16495,227000,0,P I F,0,227000,170250,0,1,0.75,9000,25495,0
0,8593254001,JAMES DIONNE REALTOR,91403,531210,16476,2005,28,1,1,1,2,1,1,Y,N,18306,16495,56217,0,CHGOFF,33946,35000,17500,0,0,0.5,840,17335,1
1,8594044010,GALAXY VIDEO & PHOTO INC,90405,532230,16476,2005,60,1,1,0,1,1,1,Y,N,,16587,44076,0,P I F,0,25000,12500,0,0,0.5,1800,18387,0
0,8616293010,"WESTERN GIANT ENTERPRISE, INC.",90006,532111,13019,1995,120,1,2,0,0,1,0,0,N,,13087,100000,0,P I F,0,100000,70000,1,0,0.7,3600,16687,0
1,8627103005,CARL'S TRAILERS,91977,532120,13025,1995,288,3,1,0,0,1,0,N,N,,13179,336500,0,P I F,0,336500,252375,0,1,0.75,8640,21819,0
0,8627154005,GOLDEN BAY PROPERTIES,95131,531210,16484,2005,300,2,1,1,2,1,1,0,N,,16526,321000,0,P I F,0,321000,240750,0,1,0.75,9000,25526,0
0,8649704005,MILLENNIUM 2000 REALTY INC,95131,531210,16492,2005,240,140,1,75,0,1,1,0,N,,16693,1512000,0,P I F,0,1512000,1512000,0,1,1,7200,23893,0
0,8652553002,PICK A FLICK VIDEO,94558,532230,13038,1995,84,2,1,0,0,1,0,N,Y,,13269,25000,0,P I F,0,25000,22500,0,0,0.9,2520,15789,0
0,8661894008,PLEASANTON RENTALS INC.,94588,532310,16497,2005,240,16,1,6,0,1,1,0,N,,16721,1234000,0,P I F,0,1257000,1257000,0,1,1,7200,23921,0
1,8666914000,NIPA INVESTMENTS INC,92543,531390,16498,2005,84,1,1,0,0,1,1,Y,N,,17225,100000,0,P I F,0,50000,25000,0,0,0.5,2520,19745,0
0,8670184009,BENCHMARK REALTY & FINANCE,95112,531210,16499,2005,263,2,1,0,2,1,1,0,N,18052,16526,675000,0,CHGOFF,197158,675000,506250,0,1,0.75,7890,24416,1
1,8672934002,INVESTMENT EQUITY CORP,91203,531390,16499,2005,31,10,1,0,0,1,1,Y,N,18306,16526,21673,0,CHGOFF,19962,20000,10000,0,0,0.5,930,17456,1
1,8706843002,FLASH FOTO AND VIDEO,92028,532230,13080,1996,84,7,2,0,0,1,0,N,Y,,13179,31833,0,P I F,0,31833,25466,1,0,0.799987434,2520,15699,0
0,8709024005,ACTION PROPS & EQUIPMENT RENTA,91354,532490,16512,2005,240,3,1,1,3,1,1,0,N,,16567,238000,0,P I F,0,238000,238000,0,1,1,7200,23767,0
0,8712273004,A & M VIDEO PALACE,92543,532230,13073,1996,84,8,2,0,0,1,0,N,N,,13179,119500,0,P I F,0,119500,89625,1,0,0.75,2520,15699,0
1,8713584001,ELLY NESIS COMPANY INC,90301,531311,16512,2005,240,27,1,12,0,1,1,0,N,,17211,519000,0,P I F,0,519000,519000,0,1,1,7200,24411,0
0,8723174000,PACIFIC APPRAISAL SERVICES INC,92590,531320,16517,2005,84,2,1,0,0,1,1,Y,N,,16526,56960,0,P I F,0,17000,8500,0,0,0.5,2520,19046,0
1,8726304008,ANZA RENTS INC,90505,532299,16517,2005,84,50,1,10,60,1,1,0,N,,16556,250000,0,P I F,0,250000,125000,0,0,0.5,2520,19076,0
1,8735334008,MARIA TERESITA SANTOS,94014,531210,16520,2005,267,1,1,2,1,1,1,0,N,,16556,589000,0,P I F,0,589000,441750,0,1,0.75,8010,24566,0
1,8749854001,CUSTOM PRODUCE SALES,93648,531190,16525,2005,240,120,1,20,0,1,2,0,N,,16875,1999000,0,P I F,0,1999000,1999000,0,1,1,7200,24075,0
0,8752914007,ESTATE HOMES LA INC,90069,531210,16526,2005,84,1,1,0,1,1,1,Y,N,,16556,320361,0,P I F,0,60000,30000,0,0,0.5,2520,19076,0
0,8753954010,"COYOTE RENTAL & SALES, INC.",92595,532310,16526,2005,111,3,1,0,0,1,1,N,N,19629,16556,1525000,0,CHGOFF,1255175,1525000,1143750,0,0,0.75,3330,19886,1
0,8755154010,"RINETTI ENTERPRISES,LLC",91011,531390,16526,2005,240,22,1,3,22,1,1,0,N,,17183,711000,0,P I F,0,711000,711000,0,1,1,7200,24383,0
1,8774733006,TOP HAT VIDEO,95660,532230,13093,1996,66,4,2,0,0,1,0,N,Y,13752,13179,37000,0,CHGOFF,30771,37000,29600,1,0,0.8,1980,15159,1
0,8781944004,AMERICAN CAPITAL HOME LOANS,92083,531390,16538,2005,240,450,1,100,0,1,1,0,N,,16665,593000,0,P I F,0,593000,593000,0,1,1,7200,23865,0
0,8783884003,PROVINCIA REALTY CORP,90723,531210,16538,2005,240,13,1,11,0,1,1,0,N,,16665,325000,0,P I F,0,325000,325000,0,1,1,7200,23865,0
1,8785654008,PLATINUM GROUP REAL PROPERTIES,94580,531210,16539,2005,240,40,1,5,0,1,1,0,N,,16966,1256000,0,P I F,0,1330000,1330000,0,1,1,7200,24166,0
0,8786064010,NILES LUCERO REAL ESTATE GROUP,95425,531210,16539,2005,84,3,1,0,3,1,1,Y,N,,16648,25000,0,P I F,0,25000,12500,0,0,0.5,2520,19168,0
1,8797334003,BENSON MORTGAGE AND REAL ESTAT,92392,531210,16544,2005,12,1,2,2,1,1,1,Y,N,,16556,39500,0,P I F,0,25000,12500,1,0,0.5,360,16916,0
0,8799003006,WESTWOOD VIDEO,95521,532230,13100,1996,85,4,1,0,0,1,0,N,Y,,13179,18000,0,P I F,0,18000,14400,0,0,0.8,2550,15729,0
0,8810914006,REMAX GOLD COAST,93003,531210,16548,2005,240,327,1,20,327,68060,1,0,N,,16812,1027000,0,P I F,0,1027000,1027000,0,1,1,7200,24012,0
1,8811804010,DISTINCTIVE FINANCIAL INC,93065,531210,16548,2005,240,75,1,0,1,18000,1,0,N,,16903,1476000,0,P I F,0,1476000,1476000,0,1,1,7200,24103,0
1,8814484005,CENTRAL REAL ESTATE,90044,531110,16551,2005,240,1,1,0,1,1,1,0,N,,16665,144000,0,P I F,0,144000,144000,0,1,1,7200,23865,0
0,8816114003,SKYLINE SCAFFOLD INC,95747,532490,16552,2005,120,2,2,6,2,1,1,0,N,,16587,750000,0,P I F,0,750000,286777,1,0,0.382369333,3600,20187,0
0,8816154004,LAX EQUIPMENT INC,90301,532412,16552,2005,300,10,1,0,10,1,1,0,N,,16587,297500,0,P I F,0,297500,223125,0,1,0.75,9000,25587,0
1,8822424009,PARK PLACE GMAC REAL ESTATE,92562,531210,16554,2005,240,10,1,10,0,33747,1,0,N,,16693,931000,0,P I F,0,931000,931000,0,1,1,7200,23893,0
1,8830294007,ESCROWS INC,91502,531390,16558,2005,84,8,1,0,8,1,1,Y,N,,16648,294274,0,P I F,0,100000,50000,0,0,0.5,2520,19168,0
1,8832284008,LUCKIES SKATE AND SNOW,94945,532292,16559,2005,60,1,1,0,1,1,1,Y,N,,16587,29426,0,P I F,0,25000,12500,0,0,0.5,1800,18387,0
0,8838464004,EDUARD RUBALCABA,93638,532292,16561,2005,18,1,2,0,0,1,1,Y,N,18918,16891,16679,0,CHGOFF,4034,5000,2500,1,0,0.5,540,17431,1
0,8845684009,MOVIE LAND,90503,532230,16565,2005,60,2,1,0,2,1,1,0,N,,16587,78000,0,P I F,0,78000,39000,0,0,0.5,1800,18387,0
0,8845804008,RCM GROUP INC AND SITCO CORPOR,91702,531210,16565,2005,300,11,1,5,11,1,1,0,N,,16587,962900,0,P I F,0,962900,722175,0,1,0.75,9000,25587,0
1,8847324010,GOLDEN STATE REALTY AND FINANC,90305,531210,16565,2005,240,6,1,10,0,1,1,0,N,,16756,93000,0,P I F,0,93000,93000,0,1,1,7200,23956,0
0,8852584001,TAYCOR FINANCIAL,90230,532490,16567,2005,240,14,1,12,0,1,1,0,N,,16665,853000,0,P I F,0,853000,853000,0,1,1,7200,23865,0
0,8858854000,JESSICA MARIE CORP,90272,531210,16569,2005,84,1,1,0,1,1,1,Y,N,,16587,100706,0,P I F,0,10000,5000,0,0,0.5,2520,19107,0
0,8872344007,RAVI MALHOTRA,94114,531210,16575,2005,84,1,1,0,1,1,1,Y,N,,16648,24338,0,P I F,0,15000,7500,0,0,0.5,2520,19168,0
1,8877694006,RE MAX PROFESSIONALS,92069,531210,16576,2005,240,45,1,16,0,68060,1,0,N,,17029,676000,0,P I F,0,752000,752000,0,1,1,7200,24229,0
0,8905694004,SUNBELT BUSINESS BROKERS OF SO,90504,531210,16593,2005,300,20,1,8,20,79897,1,0,N,,16648,2000000,0,P I F,0,2000000,1500000,0,1,0.75,9000,25648,0
0,8911654010,ANNIE'S SHOWROOM 3,90014,532299,16595,2005,12,2,1,0,2,1,1,Y,N,,16921,76000,0,P I F,0,76000,38000,0,0,0.5,360,17281,0
1,8913294002,COLDWELL BANKER TOWNE AND COUN,95461,531210,16595,2005,240,35,1,10,0,18000,2,0,N,,16903,171000,0,P I F,0,179000,179000,0,1,1,7200,24103,0
1,8927144004,699 RENT A CAR HOLLYWOOD,90028,532111,16601,2005,300,5,1,0,5,1,1,0,N,,16617,600000,0,P I F,0,600000,450000,0,1,0.75,9000,25617,0
0,8927864008,CAPITAL RESOURCE OF THE SOUTHW,92103,531210,16602,2005,19,12,1,10,12,1,1,Y,N,17211,16617,101750,0,CHGOFF,100000,100000,50000,0,0,0.5,570,17187,1
1,8931234010,JAHANGIR G. FAGHIHI,91302,531210,16603,2005,3,2,1,10,2,1,1,0,N,19288,16617,10000,0,CHGOFF,161,10000,8500,0,0,0.85,90,16707,1
0,8933964010,"CIDejjko, INC",95376,531210,16603,2005,240,50,1,20,0,68905,2,0,N,,17883,833000,0,P I F,0,833000,833000,0,1,1,7200,25083,0
1,8939274005,1ST CHOICE RV INC,92692,532120,16607,2005,38,5,1,2,5,1,1,Y,N,18428,16982,241204,0,CHGOFF,83203,85000,42500,0,0,0.5,1140,18122,1
1,8943663000,FRANCHISE MGMT CORP/NORTHRN CA,95826,533110,13166,1996,123,1,1,0,0,1,0,N,N,,13422,300000,0,P I F,0,300000,225000,0,0,0.75,3690,17112,0
0,8945264009,WINDERMERE PROPERTIES INC,90069,531210,16610,2005,120,2,2,2,2,1,1,0,N,,16648,770000,0,P I F,0,770000,577500,1,0,0.75,3600,20248,0
0,8945384010,RANCHO MORTGAGE,91901,531190,16610,2005,168,7,1,1,8,1,2,0,N,,16648,595000,0,P I F,0,595000,446250,0,0,0.75,5040,21688,0
0,8946694000,KELLER WILLIAMS REALTY,91105,531210,16610,2005,120,50,2,50,50,44890,1,0,N,,16891,300000,0,P I F,0,300000,225000,1,0,0.75,3600,20491,0
1,8950514006,CENTURY 21,95667,531210,16611,2005,14,3,2,0,3,15710,2,Y,N,,16648,100880,0,P I F,0,100000,50000,1,0,0.5,420,17068,0
0,8950794009,PREMIER REALTY & LOAN INC,93612,531210,16611,2005,84,6,1,0,6,1,1,Y,N,,17286,37754,0,P I F,0,35000,17500,0,0,0.5,2520,19806,0
0,8956004007,NORTH BAY COMMERCIAL REAL ESTA,95403,531210,16615,2005,290,17,1,0,17,1,1,0,N,,16921,70000,0,P I F,0,70000,59500,0,1,0.85,8700,25621,0
0,8958064007,CARVEL CINNABON,95630,532490,16616,2005,110,1,2,9,1,15100,1,0,N,17706,16740,356778,0,CHGOFF,303096,360100,270075,1,0,0.75,3300,20040,1
0,8963394006,GABRIEL N ESTEBAN,92037,531210,16617,2005,84,1,1,0,0,1,1,Y,N,,16648,54691,0,P I F,0,30000,15000,0,0,0.5,2520,19168,0
0,8968344001,BAY SCAFFOLDING INC,95002,532412,16622,2005,120,21,1,0,21,1,1,0,N,,16679,371000,0,P I F,0,371000,278250,0,0,0.75,3600,20279,0
1,8968563001,"TRANSPORTATION COMMODITIES, IN",90022,532120,13177,1996,240,70,1,20,50,1,0,N,N,,13529,867000,0,P I F,0,990000,990000,0,1,1,7200,20729,0
0,8969114004,LOVELY LADS COMPANY,90041,532490,16623,2005,71,1,1,0,1,1,1,Y,N,,17044,39021,0,P I F,0,15000,7500,0,0,0.5,2130,19174,0
1,8972314006,GPC PROFESSIONALS INC,91402,531210,16624,2005,240,19,1,35,19,1,1,0,N,,16665,988000,0,P I F,0,988000,988000,0,1,1,7200,23865,0
1,8972774004,"WEBBER, NELSON & SMITH, INC.",93446,531390,16624,2005,53,5,2,0,0,1,2,0,Y,19169,16679,150000,0,CHGOFF,90440,150000,127500,1,0,0.85,1590,18269,1
1,8990214004,RAUL BARETE,91723,531210,16635,2005,240,2,1,2,0,1,1,0,N,,16756,228000,0,P I F,0,228000,228000,0,1,1,7200,23956,0
0,8995944010,NETWORK FUNDING ASSOC'INC.(OC),95008,531390,16637,2005,220,9,1,0,0,1,1,N,N,,16679,1147500,0,P I F,0,1147500,860625,0,0,0.75,6600,23279,0
1,8997784003,JAMCAT INC,92660,531210,16638,2005,1,2,1,0,0,1,1,Y,N,18298,16648,88094,0,CHGOFF,40336,45000,22500,0,0,0.5,30,16678,1
0,8999224003,"MAX EQUIPMENT RENTAL, LLC",92570,532490,16638,2005,240,40,1,6,0,1,1,0,N,,16756,659000,0,P I F,0,659000,659000,0,1,1,7200,23956,0
1,8999524010,MOSEY INC,90274,532490,16638,2005,84,2,1,1,2,1,1,Y,N,,17652,35000,0,P I F,0,35000,17500,0,0,0.5,2520,20172,0
1,9004573004,STEVE'S GOODTIME VIDEOS,95132,532230,13192,1996,84,6,1,0,0,1,0,N,Y,,13269,100000,0,P I F,0,100000,80000,0,0,0.8,2520,15789,0
1,9004734000,GARY TOM DESIGNS AND INVESTMEN,92009,531210,16642,2005,84,1,1,0,1,1,1,Y,N,,16709,22000,0,P I F,0,15000,7500,0,0,0.5,2520,19229,0
1,9005144002,PREMIERE PROPERTY APPRAISALS I,94610,531320,16642,2005,28,5,1,1,5,1,1,Y,N,17673,16679,51272,0,CHGOFF,24485,25000,12500,0,0,0.5,840,17519,1
0,9007154009,CYNTHIA THUY VU TEN POINTS REA,95112,531210,16643,2005,300,1,1,1,1,1,1,0,N,,16679,679000,0,P I F,0,679000,509250,0,1,0.75,9000,25679,0
0,9013274006,HISUN REALTY & FINANCE CO,94086,531210,16645,2005,300,7,1,6,7,1,1,0,N,,16679,378000,0,P I F,0,378000,283500,0,1,0.75,9000,25679,0
1,9020024010,DESERT VALLEY REALTY INC,92251,531210,16650,2005,240,13,1,12,13,69149,2,0,N,,17302,427000,0,P I F,0,427000,427000,0,1,1,7200,24502,0
1,9023644003,CENTURY 21 TOWN & COUNTRY,91764,531210,16652,2005,240,57,1,15,0,1,1,0,N,,16994,1059000,0,P I F,0,1059000,1059000,0,1,1,7200,24194,0
0,9025044004,NATIONWIDE BUSINESS CREDIT LLC,92618,532490,16652,2005,240,22,1,28,0,1,1,0,N,,17183,1283000,0,P I F,0,1350000,1350000,0,1,1,7200,24383,0
1,9033244005,PEDRO REYES,94109,531210,16658,2005,300,21,1,0,21,1,1,0,N,,16679,790000,0,P I F,0,790000,592500,0,1,0.75,9000,25679,0
1,9034944005,PLATINUM MORTGAGE LENDING CORP,95138,531210,16658,2005,240,5,2,3,0,1,1,0,N,,16756,221000,0,P I F,0,221000,221000,1,1,1,7200,23956,0
1,9050034003,NATION HOME REALTY INC,94015,531210,16666,2005,84,1,1,0,1,1,1,Y,N,,16891,68402,0,P I F,0,35000,17500,0,0,0.5,2520,19411,0
0,9055254009,CALIFORNIA WILSHIRE APPRAISAL,90026,531320,16670,2005,12,7,1,0,7,1,1,Y,N,,16709,120000,0,P I F,0,100000,50000,0,0,0.5,360,17069,0
0,9058084001,SAN DIEGO PARTY RENTALS INC,92154,532299,16671,2005,84,4,1,0,4,1,1,Y,N,,16740,100635,0,P I F,0,50000,25000,0,0,0.5,2520,19260,0
1,9058344007,CARMEL BUSINESS SALES & CARMEL,93923,531210,16671,2005,84,1,1,1,2,1,2,0,N,,16709,264000,0,P I F,0,264000,198000,0,0,0.75,2520,19229,0
0,9059193005,PARADISE VIDEO,95969,532230,13212,1996,240,6,1,2,4,1,0,N,N,,13494,116000,0,P I F,0,157000,157000,0,1,1,7200,20694,0
0,9064614001,A & S RENT A CAR,90301,532111,16673,2005,5,5,1,0,5,1,1,Y,N,19424,16709,466981,0,CHGOFF,76615,95000,47500,0,0,0.5,150,16859,1
1,9066294005,OXFORD LAND DEVELOPMENT LLC,91101,531390,16673,2005,25,1,2,0,1,1,1,Y,N,18520,16709,16792,0,CHGOFF,3980,25000,12500,1,0,0.5,750,17459,1
1,9068004003,SIERRA TAHOE CONCRETE PUMPING,96120,532490,16674,2005,84,2,1,0,2,1,2,Y,N,,16832,32388,0,P I F,0,10000,5000,0,0,0.5,2520,19352,0
1,9068914005,"EXCELERATION, INC",90066,531311,16674,2005,9,4,1,1,5,1,1,Y,N,19011,16709,301740,0,CHGOFF,53953,55000,27500,0,0,0.5,270,16979,1
1,9074274010,CROWN ACQUISITIONS INC,92651,531390,16678,2005,12,2,1,2,10,1,1,Y,N,,16860,1309500,0,P I F,0,350000,175000,0,0,0.5,360,17220,0
0,9075284004,TRACYOURSALES.NET ESCROW INC,92827,531390,16678,2005,25,7,1,4,11,1,1,0,N,17798,16709,100000,0,CHGOFF,75000,100000,50000,0,0,0.5,750,17459,1
0,9080074005,JH APPRAISAL SERVICES INC,91744,531320,16680,2005,1,6,1,4,6,1,1,Y,N,19523,16982,43705,0,CHGOFF,23964,30000,15000,0,0,0.5,30,17012,1
1,9082604002,"Paramount Finacials, LLC",92618,531210,16681,2005,240,11,1,9,0,1,1,0,N,,16903,433000,0,P I F,0,433000,433000,0,1,1,7200,24103,0
1,9085924010,GOLDEN STATE REAL EASTATE & LO,95127,531210,16685,2005,300,8,2,0,8,1,1,0,N,,16801,658500,0,P I F,0,658500,493875,1,1,0.75,9000,25801,0
0,9091404003,STAGE STOP RANCH & LAND,93518,531210,16688,2005,23,4,1,0,4,1,2,Y,N,18855,16982,81868,0,CHGOFF,24782,30000,15000,0,0,0.5,690,17672,1
1,9097334007,ADVANCED CONCEPTS ENTERPRISES,90277,531210,16692,2005,250,1,1,0,1,1,1,0,N,,16709,604000,0,P I F,0,604000,453000,0,1,0.75,7500,24209,0
0,9105504000,EVERGREEN REALTY,92562,531210,16695,2005,240,650,1,30,0,1,1,0,N,,16966,233000,0,P I F,0,235000,235000,0,1,1,7200,24166,0
1,9111614005,SIMPLY SUCCESS GROUP LLC,95135,531210,16699,2005,227,9,2,13,9,1,1,0,N,19065,16740,950000,0,CHGOFF,634549,950000,712500,1,0,0.75,6810,23550,1
0,9114584004,"A-1 RENTALS,INC",93550,532310,16700,2005,120,12,1,0,0,1,1,N,N,,16770,247000,0,P I F,0,247000,185250,0,0,0.75,3600,20370,0
0,9122024000,THE FITZGERALD GROUP LLC,93401,531390,16702,2005,95,9,2,0,9,1,2,0,N,17708,16832,360000,0,CHGOFF,125933,360000,270000,1,0,0.75,2850,19682,1
0,9125354000,SERVICE GROUP LLC,92653,531312,16705,2005,84,2,1,0,2,1,1,Y,N,,17652,50000,0,P I F,0,50000,25000,0,0,0.5,2520,20172,0
0,9130873001,SUNSET MOTORS,92075,532111,13234,1996,300,5,1,0,0,1,0,0,N,,13422,512000,0,P I F,0,512000,384000,0,1,0.75,9000,22422,0
1,9132364001,RIVAUX LLC,94558,531210,16708,2005,84,1,1,0,1,1,1,Y,N,,16770,177008,0,P I F,0,75000,37500,0,0,0.5,2520,19290,0
1,9133424008,AMERICAN NATIONAL INVESTMENTS,92103,531210,16708,2005,96,35,1,0,0,1,1,0,Y,,16801,125000,0,P I F,0,125000,106250,0,0,0.85,2880,19681,0
1,9136334000,C & C HOME LOANS & REALTY,91915,531390,16708,2005,272,2,1,2,2,1,1,0,N,18351,16740,550800,0,CHGOFF,229450,550800,413100,0,1,0.75,8160,24900,1
0,9139364004,CORNERSTONE REAL ESTATE AND HO,94558,531210,16709,2005,240,13,1,10,0,1,1,0,N,,16784,286000,0,P I F,0,286000,286000,0,1,1,7200,23984,0
0,9141174005,RAENA LYNN & ASSOCIATES,94523,531320,16709,2005,240,2,1,1,0,1,1,0,N,,16812,372000,0,P I F,0,372000,372000,0,1,1,7200,24012,0
0,9142564006,AFFORDABLE RENT TO OWN INC,92404,532310,16709,2005,91,4,1,4,4,1,1,0,N,18290,16740,300000,0,CHGOFF,299892,300000,225000,0,0,0.75,2730,19470,1
0,9147674003,RAGTIME RENTALS INC,90038,532490,16714,2006,240,11,1,5,0,1,1,0,N,,16903,330000,0,P I F,0,330000,330000,0,1,1,7200,24103,0
1,9152104001,MIDWAY TRIANGLE LP A CALIFORNI,92110,531120,16715,2006,260,2,2,2,4,1,1,N,N,18924,16740,921421,0,CHGOFF,451002,1073000,804750,1,1,0.75,7800,24540,1
1,9152234005,EL CHEAPO LIFTS,90660,532310,16715,2006,300,8,1,0,8,1,1,0,N,,16770,820000,0,P I F,0,820000,615000,0,1,0.75,9000,25770,0
0,9154804003,SAN DIEGO REAL ESTATE OWNED IN,92101,531210,16716,2006,240,88,1,50,88,15710,1,0,N,,17330,1046000,0,P I F,0,1046000,1046000,0,1,1,7200,24530,0
1,9154814006,Nevada American Lending Corpor,95827,531390,16716,2006,240,15,1,25,15,1,1,0,N,,16938,906000,0,P I F,0,912000,912000,0,1,1,7200,24138,0
1,9165874008,CARDINAL & GOLD REAL ESTATE SE,90240,531210,16722,2006,240,5,1,65,0,1,1,0,N,,16938,1152000,0,P I F,0,1152000,1152000,0,1,1,7200,24138,0
0,9166094001,REZA NAMVAR BROKER,92121,531210,16722,2006,240,1,2,20,0,1,1,0,N,,16903,270000,0,P I F,0,271000,271000,1,1,1,7200,24103,0
0,9166894005,MOVIE ISLAND,92833,532230,16723,2006,60,2,1,0,2,1,1,0,N,,16740,80000,0,P I F,0,80000,40000,0,0,0.5,1800,18540,0
0,9178674006,ATREND REAL ESTATE,95356,531210,16727,2006,55,5,2,0,0,1,1,Y,N,17652,16740,29685,0,CHGOFF,13635,15000,7500,1,0,0.5,1650,18390,1
1,9181584004,Dong Shik Ahn,90731,532230,16728,2006,84,5,1,0,4,1,1,0,N,19121,16770,100000,0,CHGOFF,35964,100000,50000,0,0,0.5,2520,19290,1
1,9187394007,BALBOA NEWPORT REALTY INC,92663,531210,16730,2006,84,2,1,0,2,1,2,0,N,,16770,145800,0,P I F,0,150000,127500,0,0,0.85,2520,19290,0
1,9191983003,"LASER DISCOVERY, INC.",94403,532230,13251,1996,84,30,1,0,0,1,0,0,N,,13665,200000,0,P I F,0,200000,150000,0,0,0.75,2520,16185,0
1,9196614003,YARAK REALTY INC AND ARTISAN C,95841,531210,16734,2006,240,3,1,9,0,1,1,0,N,,17330,338000,0,P I F,0,338000,338000,0,1,1,7200,24530,0
0,9202124006,IVAN J. FREYRE REAL ESTATE AGE,91730,531210,16735,2006,240,11,1,11,11,1,1,0,N,,17057,441000,0,P I F,0,441000,441000,0,1,1,7200,24257,0
1,9202224001,CHAMP VIDEO & WIRELESS,91405,532230,16735,2006,84,3,1,0,3,1,1,0,N,,16770,150000,0,P I F,0,150000,75000,0,0,0.5,2520,19290,0
0,9204813009,PCR PERSONAL COMPUTER RENTALS,92507,532420,13257,1996,240,5,1,0,0,1,0,0,N,,13269,261900,0,P I F,0,261900,196425,0,1,0.75,7200,20469,0
0,9222264010,HOMES INSIGHT,91505,531210,16741,2006,30,4,1,0,4,1,1,Y,N,18436,16770,32774,0,CHGOFF,14783,15000,7500,0,0,0.5,900,17670,1
1,9225304004,H2 ENVIRONMENTAL CONSULTING,91710,531120,16741,2006,300,14,1,0,0,1,1,N,N,,16770,502200,0,P I F,0,502200,376650,0,1,0.75,9000,25770,0
1,9228354003,ALL AMERICAN REALTY AND FINANC,90706,531210,16742,2006,248,3,1,0,3,1,1,0,N,,16770,370800,0,P I F,0,370800,278100,0,1,0.75,7440,24210,0
0,9230434002,IBEX FINANCIAL NETWORKS,92782,531390,16743,2006,300,4,1,0,4,1,1,0,N,,16770,697500,0,P I F,0,697500,523125,0,1,0.75,9000,25770,0
1,9234154009,BAYSHORE PROPERTIES,94541,531210,16744,2006,84,10,1,0,10,1,1,Y,N,,17013,50459,0,P I F,0,15000,7500,0,0,0.5,2520,19533,0
1,9259624004,AUTREY ENTERPRISES INC,92595,531210,16750,2006,84,1,1,1,1,1,2,Y,N,,16770,113503,0,P I F,0,30000,15000,0,0,0.5,2520,19290,0
0,9272624009,AJAX RENT A CAR,91770,532111,16755,2006,300,5,1,0,5,1,1,0,N,,16801,832500,0,P I F,0,832500,624375,0,1,0.75,9000,25801,0
1,9273844007,1ST COMPUTER & NETWORK SOLUTIO,95361,532420,16755,2006,56,2,1,1,2,1,2,Y,N,17651,16770,60046,0,CHGOFF,27829,30000,15000,0,0,0.5,1680,18450,1
1,9280854008,REALTY WORLD TRI-CITY,95688,531210,16756,2006,240,9,1,4,9,1,1,0,N,,16847,152000,0,P I F,0,152000,152000,0,1,1,7200,24047,0
0,9288074004,WOODBRIDGE REALTY,92618,531210,16757,2006,300,1,2,0,0,1,1,N,N,,16801,308500,0,P I F,0,511700,383775,1,1,0.75,9000,25801,0
1,9291434006,HOTEL TIMESHARE RESALES INTERN,92260,531210,16758,2006,120,3,1,0,3,1,1,0,N,,16801,1050000,0,P I F,0,1050000,787500,0,0,0.75,3600,20401,0
1,9291674008,CEYLON DEVELOPMENT CORP,90808,531210,16758,2006,84,1,2,0,1,1,1,Y,N,,16801,70871,0,P I F,0,25000,12500,1,0,0.5,2520,19321,0
0,9319564002,EVERGREEN REALTY,92618,531210,16763,2006,60,12,1,0,12,1,1,Y,N,,16801,353444,0,P I F,0,172500,86250,0,0,0.5,1800,18601,0
0,9334994000,VICTOR C LIGAN REALTOR,65757,531210,16768,2006,38,1,1,0,1,1,1,Y,N,18266,16801,45476,0,CHGOFF,28623,30000,15000,0,0,0.5,1140,17941,1
0,9337853003,COMPUTERS TO GO,94086,532420,13312,1996,84,2,1,0,0,1,0,0,N,,13361,30000,0,P I F,0,30000,21000,0,0,0.7,2520,15881,0
1,9350854004,DVD AVE,90302,532230,16770,2006,82,3,1,3,3,1,1,0,N,,16832,78000,0,P I F,0,78000,39000,0,0,0.5,2460,19292,0
0,9351513002,DCR AND RCMS,94949,532420,13318,1996,90,15,1,0,0,1,0,0,N,,13573,855000,0,P I F,0,855000,641250,0,0,0.75,2700,16273,0
1,9364843006,COUNTRY HOME VIDEO,93611,532230,13325,1996,120,6,2,0,0,1,0,0,N,,13422,65000,0,P I F,0,65000,52000,1,0,0.8,3600,17022,0
