recordid,customer_id,account_length,area_code,international_plan,total_intl_minutes,total_intl_calls,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes_2,total_intl_calls_2,total_intl_charge,number_customer_service_calls,churn
10359,69526440,119,510,false,13.4,3,false,0,154.5,129,26.27,193.6,87,16.46,180.9,145,8.14,13.4,3,3.62,2,false
10360,25569419,69,415,false,14.1,6,false,0,153.7,109,26.13,194.0,105,16.49,256.1,114,11.52,14.1,6,3.81,1,false
10361,5891478,87,408,true,10.8,3,true,36,171.2,138,29.1,185.8,102,15.79,227.6,97,10.24,10.8,3,2.92,1,false
10362,63689145,93,510,false,8.7,3,false,0,328.1,106,55.78,151.7,89,12.89,303.5,114,13.66,8.7,3,2.35,1,true
10363,25401373,154,415,true,14.4,10,false,0,145.9,69,24.8,208.2,141,17.7,180.9,106,8.14,14.4,10,3.89,0,true
10364,56731706,57,415,false,11.8,1,true,37,201.2,76,34.2,280.1,122,23.81,154.2,110,6.94,11.8,1,3.19,1,false
10365,29661931,130,510,false,11.4,9,false,0,139.1,72,23.65,246.0,112,20.91,207.2,121,9.32,11.4,9,3.08,5,false
10366,23018310,151,415,false,13.2,10,false,0,118.9,128,20.21,278.3,65,23.66,194.8,61,8.77,13.2,10,3.56,2,false
10367,15473366,162,408,false,10.4,4,false,0,217.6,87,36.99,279.0,71,23.72,250.7,65,11.28,10.4,4,2.81,2,true
10368,25180118,60,415,false,14.6,2,false,0,145.0,133,24.65,209.1,92,17.77,328.5,112,14.78,14.6,2,3.94,1,false
10369,9288283,81,510,false,8.7,3,false,0,203.5,89,34.6,289.6,69,24.62,212.9,71,9.58,8.7,3,2.35,3,false
10370,10696870,132,415,false,8.0,6,false,0,240.1,115,40.82,180.4,91,15.33,133.4,122,6.0,8.0,6,2.16,3,false
10371,22441885,86,408,false,6.7,8,false,0,83.8,121,14.25,240.2,96,20.42,158.6,108,7.14,6.7,8,1.81,1,false
10372,15618671,136,408,false,10.1,8,false,0,269.8,106,45.87,228.8,101,19.45,257.5,106,11.59,10.1,8,2.73,1,true
10373,312675598,121,415,false,10.6,2,true,21,126.3,84,21.47,209.6,102,17.82,192.5,129,8.66,10.6,2,2.86,1,false
10374,25725870,105,510,false,9.7,1,true,15,88.1,125,14.98,175.9,142,14.95,269.9,85,12.15,9.7,1,2.62,2,false
10375,75532051,105,415,false,9.9,4,true,34,218.5,61,37.15,196.7,74,16.72,151.1,103,6.8,9.9,4,2.67,2,false
10376,57215741,51,415,false,11.2,8,true,26,236.8,61,40.26,263.4,97,22.39,181.1,91,8.15,11.2,8,3.02,1,false
10377,303599161,64,408,false,6.4,5,false,0,124.1,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,3,false
10378,51418606,80,510,true,10.0,10,true,30,184.2,132,31.31,167.5,109,14.24,212.8,114,9.58,10.0,10,2.7,0,false
10379,25429143,56,415,false,13.6,4,false,0,222.7,133,37.86,277.0,89,23.55,101.8,94,4.58,13.6,4,3.67,4,false
10380,51567014,120,415,false,11.1,5,false,0,149.2,98,25.36,193.6,88,16.46,248.9,119,11.2,11.1,5,3.0,1,false
10381,56355555,103,510,false,12.2,4,false,0,206.5,125,35.11,180.2,113,15.32,220.6,95,9.93,12.2,4,3.29,3,false
10382,33110446,164,510,false,9.6,9,true,27,159.7,102,27.15,168.8,113,14.35,244.1,127,10.98,9.6,9,2.59,3,false
10383,25328667,116,415,false,7.0,2,true,27,204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,7.0,2,1.89,2,false
10384,22589261,121,408,false,7.5,4,false,0,213.2,79,36.24,120.7,116,10.26,244.4,102,11.0,7.5,4,2.03,1,false
10385,13463021,55,415,true,8.2,6,false,0,269.6,121,45.83,171.7,91,14.59,219.0,98,9.86,8.2,6,2.21,1,false
10386,29688454,183,415,false,9.7,6,false,0,116.7,92,19.84,213.8,112,18.17,214.3,112,9.64,9.7,6,2.62,2,false
10387,29448719,104,408,false,13.0,4,false,0,263.4,101,44.78,235.5,117,20.02,102.0,146,4.59,13.0,4,3.51,0,false
10388,8247710,90,408,false,7.1,2,false,0,140.2,97,23.83,213.9,102,18.18,120.0,126,5.4,7.1,2,1.92,1,false
10389,22945133,82,415,false,13.5,3,false,0,197.7,101,33.61,127.6,83,10.85,142.1,103,6.39,13.5,3,3.65,1,false
10390,22912125,101,415,false,13.3,7,false,0,136.2,92,23.15,220.9,110,18.78,196.9,116,8.86,13.3,7,3.59,3,false
10391,24505992,9,415,false,11.5,3,true,16,88.5,87,15.05,178.8,108,15.2,228.7,96,10.29,11.5,3,3.11,2,false
10392,14788186,97,415,false,12.1,9,false,0,215.3,58,36.6,242.4,91,20.6,279.8,105,12.59,12.1,9,3.27,0,false
10393,32354888,94,408,false,8.9,2,false,0,269.2,104,45.76,193.8,144,16.47,257.6,61,11.59,8.9,2,2.4,3,true
10394,25467770,127,510,false,7.3,5,true,25,203.8,118,34.65,267.1,48,22.7,225.1,105,10.13,7.3,5,1.97,0,false
10395,25537721,125,510,false,10.3,3,true,34,268.4,112,45.63,222.2,108,18.89,117.6,102,5.29,10.3,3,2.78,0,false
10396,13554605,140,415,false,10.3,4,false,0,159.1,104,27.05,269.8,106,22.93,220.4,116,9.92,10.3,4,2.78,1,false
10397,54379060,90,415,false,10.1,5,false,0,114.4,122,19.45,127.7,154,10.85,253.1,109,11.39,10.1,5,2.73,2,false
10398,3519519,67,415,false,9.2,3,false,0,138.9,65,23.61,208.9,109,17.76,232.4,82,10.46,9.2,3,2.48,2,false
10399,33140682,113,415,false,12.2,6,false,0,186.0,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,1,false
10400,47555438,121,510,false,15.1,5,true,26,170.4,91,28.97,254.5,90,21.63,219.6,122,9.88,15.1,5,4.08,0,false
10401,69302768,93,408,false,9.9,3,false,0,164.5,95,27.97,230.9,87,19.63,149.9,91,6.75,9.9,3,2.67,4,false
10402,180036936,121,408,false,12.3,4,false,0,168.6,121,28.66,168.6,94,14.33,95.3,59,4.29,12.3,4,3.32,1,false
10403,58122862,53,408,false,9.8,2,false,0,261.2,119,44.4,250.8,105,21.32,176.0,112,7.92,9.8,2,2.65,0,true
10404,57099947,75,415,false,13.1,5,false,0,190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,1,false
10405,13525142,132,510,false,4.2,9,false,0,181.1,121,30.79,314.4,109,26.72,246.7,81,11.1,4.2,9,1.13,2,false
10406,15235377,162,408,false,6.5,6,false,0,177.1,131,30.11,114.7,122,9.75,153.6,88,6.91,6.5,6,1.76,3,false
10407,31503055,140,415,false,11.3,4,false,0,160.5,114,27.29,240.5,103,20.44,233.5,121,10.51,11.3,4,3.05,1,false
10408,14511398,91,408,false,6.6,5,false,0,134.7,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2,false
10409,28606028,73,510,false,8.8,1,true,28,198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,false
10410,22986384,95,408,true,10.1,2,false,0,228.9,134,38.91,255.7,71,21.73,208.0,120,9.36,10.1,2,2.73,4,true
10411,59228114,145,408,false,13.1,3,false,0,241.7,137,41.09,135.8,100,11.54,277.6,123,12.49,13.1,3,3.54,0,false
10412,57391393,100,415,false,4.3,4,false,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,false
10413,29007010,122,415,false,13.1,9,false,0,234.1,101,39.8,200.2,121,17.02,237.4,89,10.68,13.1,9,3.54,2,false
10414,68730225,109,415,false,11.9,5,false,0,200.1,72,34.02,300.9,120,25.58,236.0,68,10.62,11.9,5,3.21,0,false
10415,25727629,82,408,false,10.1,7,false,0,154.0,107,26.18,94.4,114,8.02,287.6,95,12.94,10.1,7,2.73,1,false
10416,24178600,65,415,false,9.8,4,true,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,false
10417,31817026,52,510,false,8.3,6,false,0,148.3,83,25.21,181.6,79,15.44,155.6,104,7.0,8.3,6,2.24,3,false
10418,33675976,136,415,false,8.8,5,true,24,174.6,76,29.68,176.6,114,15.01,214.4,91,9.65,8.8,5,2.38,2,false
10419,6843759,75,415,false,11.1,7,false,0,138.5,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3.0,1,false
10420,27885011,146,408,false,12.6,2,false,0,109.0,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,false
10421,29347549,105,408,false,11.1,8,false,0,162.3,99,27.59,212.5,95,18.06,214.7,114,9.66,11.1,8,3.0,4,false
10422,306084252,48,415,false,16.4,3,false,0,210.8,84,35.84,189.6,98,16.12,157.6,99,7.09,16.4,3,4.43,2,false
10423,54979109,45,415,false,11.1,7,false,0,142.4,107,24.21,318.7,78,27.09,224.1,108,10.08,11.1,7,3.0,1,false
10424,14896872,106,415,false,10.6,5,true,37,223.5,104,38.0,235.1,99,19.98,140.1,90,6.3,10.6,5,2.86,2,false
10425,22174171,33,510,false,7.5,2,false,0,182.5,65,31.03,232.1,96,19.73,149.2,82,6.71,7.5,2,2.03,2,false
10426,28871028,68,408,false,10.8,4,false,0,219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,false
10427,27165109,106,408,false,12.9,3,false,0,193.6,66,32.91,238.2,82,20.25,176.4,107,7.94,12.9,3,3.48,0,false
10428,24021107,141,415,false,11.0,6,false,0,192.4,111,32.71,156.9,87,13.34,175.8,82,7.91,11.0,6,2.97,0,false
10429,59039180,98,408,false,13.3,4,false,0,236.2,122,40.15,189.4,110,16.1,153.6,104,6.91,13.3,4,3.59,0,false
10430,35678358,94,510,false,16.1,4,true,28,233.2,88,39.64,113.3,102,9.63,118.0,71,5.31,16.1,4,4.35,0,false
10431,52063591,65,510,false,9.8,4,false,0,158.8,53,27.0,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,false
10432,28098788,85,415,false,9.8,4,false,0,126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,false
10433,30341853,71,510,false,10.1,5,false,0,290.4,108,49.37,253.9,92,21.58,263.3,126,11.85,10.1,5,2.73,3,true
10434,25442195,112,408,false,13.3,7,true,30,60.6,113,10.3,165.9,96,14.1,132.8,99,5.98,13.3,7,3.59,0,false
10435,23803539,110,415,false,6.9,6,false,0,148.4,95,25.23,193.8,98,16.47,206.0,106,9.27,6.9,6,1.86,0,false
10436,67404574,111,415,false,12.7,3,false,0,246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,false
10437,56440357,74,408,false,9.7,4,false,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,true
10438,7769185,105,510,false,10.9,4,false,0,119.3,82,20.28,185.1,111,15.73,157.0,74,7.07,10.9,4,2.94,2,false
10439,54500814,40,408,false,9.6,7,false,0,242.5,82,41.23,232.9,97,19.8,154.0,86,6.93,9.6,7,2.59,0,false
10440,57666141,128,408,true,13.6,2,true,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,true
10441,9730748,123,408,false,10.1,6,false,0,236.2,135,40.15,273.9,88,23.28,227.0,77,10.22,10.1,6,2.73,2,true
10442,68458348,122,510,false,9.5,4,false,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,false
10443,56205990,114,408,false,12.6,1,true,19,154.6,100,26.28,241.6,109,20.54,160.0,112,7.2,12.6,1,3.4,3,false
10444,38885349,102,415,false,10.2,6,true,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,false
10445,11775780,126,415,false,14.4,1,false,0,103.7,93,17.63,127.0,107,10.8,329.3,66,14.82,14.4,1,3.89,0,false
10446,24393902,150,415,false,12.2,2,false,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,4,true
10447,56666571,60,408,false,11.7,4,false,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,true
10448,41147513,123,408,false,13.3,5,false,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,false
10449,43157270,138,510,true,15.2,1,false,0,196.2,129,33.35,176.5,86,15.0,232.4,108,10.46,15.2,1,4.1,0,true
10450,25219700,29,510,false,14.2,4,false,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,false
10451,23906605,111,415,false,11.9,7,false,0,222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,false
10452,3.69e+11,37,510,true,9.8,1,false,0,172.9,119,29.39,183.0,86,15.56,226.4,100,10.19,9.8,1,2.65,0,true
10453,28113462,111,408,false,11.6,4,false,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,true
10454,1188556,81,510,false,13.7,3,false,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,false
10455,38335238,46,510,false,12.7,2,false,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,false
10456,27932664,69,510,false,16.4,3,true,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,false
10457,317237527,125,408,false,8.1,3,false,0,106.1,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,false
10458,34294959,43,415,false,10.7,3,false,0,27.0,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,false
10459,24162067,127,415,false,3.8,10,true,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,false
10460,58460379,94,510,false,9.7,6,false,0,245.0,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,false
10461,50008960,46,408,false,11.2,5,false,0,196.7,85,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,3,false
10462,38889374,73,408,false,10.2,6,true,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,false
10463,57351603,146,408,false,7.4,4,true,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2.0,2,false
10464,38531752,93,415,false,10.9,10,false,0,239.8,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,1,false
10465,55265805,52,408,false,11.0,4,true,31,142.1,77,24.16,193.0,97,16.41,253.4,88,11.4,11.0,4,2.97,1,false
10466,50624964,202,510,false,6.0,3,false,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6.0,3,1.62,3,false
10467,15667314,129,510,false,10.3,8,true,31,193.0,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,8,2.78,2,false
10468,68175835,94,415,false,13.0,1,false,0,206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13.0,1,3.51,1,false
10469,24514614,100,415,false,11.2,2,false,0,160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,false
10470,25845819,43,415,false,11.3,7,false,0,199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,false
10471,12271276,130,415,false,8.9,3,false,0,213.1,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,0,false
10472,30896237,124,415,false,10.9,1,false,0,178.3,102,30.31,235.0,120,19.98,239.7,119,10.79,10.9,1,2.94,3,false
10473,3.24e+11,92,510,true,12.0,5,false,0,252.3,120,42.89,207.0,112,17.6,284.6,95,12.81,12.0,5,3.24,3,true
10474,2055556,48,415,false,13.2,5,false,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11.0,13.2,5,3.56,4,false
10475,53981684,98,510,false,6.6,3,true,29,111.1,105,18.89,217.9,101,18.52,248.1,108,11.16,6.6,3,1.78,2,false
10476,14254312,100,415,false,12.5,3,false,0,96.5,86,16.41,210.2,133,17.87,146.4,106,6.59,12.5,3,3.38,1,true
10477,34882050,79,415,false,11.3,5,false,0,156.9,109,26.67,122.2,87,10.39,189.1,103,8.51,11.3,5,3.05,3,false
10478,32251316,164,415,false,12.7,2,false,0,123.3,78,20.96,170.0,85,14.45,165.9,78,7.47,12.7,2,3.43,1,false
10479,61144051,105,415,false,10.8,5,false,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,false
10480,17440678,89,408,true,10.9,4,false,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0,false
10481,47220819,126,415,false,12.7,4,false,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,true
10482,55439087,96,408,false,10.0,7,false,0,144.0,102,24.48,224.7,73,19.1,227.7,91,10.25,10.0,7,2.7,1,false
10483,22213813,120,415,false,11.6,5,true,33,299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,0,false
10484,27898832,212,415,false,12.6,4,false,0,226.0,127,38.42,304.6,83,25.89,181.2,132,8.15,12.6,4,3.4,2,true
10485,1466671,72,415,false,9.6,6,false,0,137.6,106,23.39,143.5,94,12.2,273.7,110,12.32,9.6,6,2.59,2,false
10486,50252386,155,415,true,11.1,3,true,26,211.7,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3.0,1,false
10487,57651911,89,415,false,9.5,4,false,0,89.7,80,15.25,179.8,81,15.28,145.7,120,6.56,9.5,4,2.57,2,false
10488,38559944,126,408,true,12.5,8,false,0,197.6,126,33.59,246.5,112,20.95,285.3,104,12.84,12.5,8,3.38,2,false
10489,308817832,172,408,false,12.0,5,false,0,270.0,102,45.9,256.6,111,21.81,168.5,104,7.58,12.0,5,3.24,2,true
10490,25518234,75,415,false,11.3,11,false,0,224.7,116,38.2,192.0,79,16.32,212.2,98,9.55,11.3,11,3.05,3,false
10491,28690451,143,510,false,10.2,2,false,0,194.3,99,33.03,123.6,133,10.51,229.5,99,10.33,10.2,2,2.75,2,false
10492,34830802,166,510,true,13.2,3,false,0,47.7,89,8.11,264.4,95,22.47,235.2,97,10.58,13.2,3,3.56,0,true
10493,68123652,132,415,false,13.0,2,false,0,190.1,105,32.32,182.2,116,15.49,279.8,105,12.59,13.0,2,3.51,1,false
10494,42577502,94,408,true,7.9,1,false,0,89.5,94,15.22,339.9,106,28.89,172.9,76,7.78,7.9,1,2.13,1,true
10495,3328333,99,415,false,12.1,5,false,0,182.6,83,31.04,154.5,111,13.13,196.0,57,8.82,12.1,5,3.27,0,false
10496,50632397,136,415,false,6.9,4,true,35,205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,1,false
10497,25460437,119,415,false,7.4,10,false,0,231.5,82,39.36,266.9,97,22.69,211.0,118,9.49,7.4,10,2.0,1,false
10498,24251217,115,510,true,9.9,1,false,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,true
10499,23692817,160,415,false,13.0,3,false,0,171.2,103,29.1,243.5,121,20.7,178.2,92,8.02,13.0,3,3.51,2,false
10500,51059905,166,510,false,11.2,2,false,0,197.9,89,33.64,251.0,113,21.34,138.3,85,6.22,11.2,2,3.02,2,false
10501,15211444,120,510,false,6.7,8,false,0,134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,1,false
10502,50057249,173,415,false,10.3,3,false,0,191.4,114,32.54,168.5,138,14.32,109.3,99,4.92,10.3,3,2.78,1,false
10503,51146033,156,415,false,10.6,2,false,0,174.5,65,29.67,197.4,116,16.78,238.5,86,10.73,10.6,2,2.86,0,false
10504,32080038,70,415,false,10.9,4,false,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,false
10505,317777308,41,510,false,6.8,1,false,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1,false
10506,67515940,132,408,false,11.2,4,false,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,false
10507,9828039,47,510,true,13.3,7,false,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,true
10508,28133031,160,510,false,10.3,5,false,0,121.8,97,20.71,89.3,97,7.59,150.7,92,6.78,10.3,5,2.78,1,false
10509,25212606,180,415,false,8.8,5,false,0,143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,8.8,5,2.38,3,false
10510,1018456,93,415,false,7.8,4,false,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,false
10511,41630443,109,415,false,13.1,1,false,0,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2,false
10512,31966245,80,510,false,7.3,5,false,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,false
10513,27119114,54,415,false,11.6,3,true,24,92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2,false
10514,56354236,121,415,false,2.9,7,false,0,168.9,128,28.71,123.9,99,10.53,266.3,105,11.98,2.9,7,0.78,2,false
10515,37601192,157,510,false,15.0,5,true,29,219.2,102,37.26,206.0,109,17.51,192.4,117,8.66,15.0,5,4.05,1,false
10516,25097221,170,510,false,13.0,4,true,37,178.1,130,30.28,242.8,103,20.64,243.0,93,10.93,13.0,4,3.51,0,false
10517,15614282,138,510,false,14.0,6,false,0,146.5,101,24.91,284.5,142,24.18,176.0,98,7.92,14.0,6,3.78,3,false
10518,58407081,92,415,false,11.8,5,true,31,172.3,116,29.29,266.2,91,22.63,228.2,90,10.27,11.8,5,3.19,1,false
10519,1595636,126,415,false,13.0,3,false,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13.0,3,3.51,1,false
10520,27393016,41,415,false,10.9,2,false,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,true
10521,56071020,167,415,false,12.4,4,false,0,169.2,124,28.76,173.3,108,14.73,216.5,64,9.74,12.4,4,3.35,4,true
10522,54968938,91,510,false,7.3,4,false,0,123.8,107,21.05,319.0,125,27.12,237.6,78,10.69,7.3,4,1.97,2,false
10523,35712785,127,510,false,9.7,4,false,0,96.0,117,16.32,177.0,68,15.05,162.2,127,7.3,9.7,4,2.62,3,false
10524,38719860,88,408,false,10.9,1,true,27,93.4,106,15.88,252.0,92,21.42,189.0,104,8.5,10.9,1,2.94,1,false
10525,22645881,113,415,false,5.4,9,false,0,90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,1,false
10526,309044477,78,510,false,5.3,6,false,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2,false
10527,32057176,123,408,false,9.4,2,false,0,257.9,92,43.84,211.6,71,17.99,189.3,104,8.52,9.4,2,2.54,2,false
10528,27806009,136,408,true,9.0,3,true,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9.0,3,2.43,2,false
10529,33903832,68,415,false,6.1,10,true,34,160.0,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,1,false
10530,67808550,132,415,false,11.5,4,true,10,182.9,54,31.09,292.4,68,24.85,142.3,116,6.4,11.5,4,3.11,0,false
10531,31869535558,133,415,false,3.1,1,false,0,216.2,67,36.75,222.2,133,18.89,192.0,95,8.64,3.1,1,0.84,2,false
10532,62711049,127,415,false,3.3,5,false,0,261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,0,false
10533,14872279,110,415,false,8.5,4,false,0,241.2,105,41.0,174.3,85,14.82,245.3,59,11.04,8.5,4,2.3,2,false
10534,32068991,121,510,false,8.4,6,false,0,177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,8.4,6,2.27,1,false
10535,24941460,116,510,false,14.0,3,false,0,89.5,128,15.22,180.8,137,15.37,193.1,94,8.69,14.0,3,3.78,2,false
10536,32264566,112,415,true,10.4,3,true,16,200.3,72,34.05,197.8,91,16.81,151.1,92,6.8,10.4,3,2.81,1,false
10537,27193382,97,510,true,11.0,2,false,0,145.0,103,24.65,294.3,93,25.02,239.8,120,10.79,11.0,2,2.97,4,true
10538,29670338,43,510,false,6.8,3,false,0,159.5,99,27.12,119.7,149,10.17,173.9,126,7.83,6.8,3,1.84,2,false
10539,13932769,110,415,false,11.2,8,false,0,151.8,106,25.81,138.0,126,11.73,233.5,112,10.51,11.2,8,3.02,3,false
10540,40863813,67,408,false,10.6,4,false,0,176.2,120,29.95,236.0,138,20.06,152.5,104,6.86,10.6,4,2.86,1,false
10541,28563609,166,408,false,9.8,5,false,0,152.1,95,25.86,121.0,105,10.29,198.0,126,8.91,9.8,5,2.65,0,false
10542,57971400,129,408,false,9.6,3,false,0,161.3,122,27.42,220.6,95,18.75,224.7,104,10.11,9.6,3,2.59,1,false
10543,22701338,103,510,true,6.8,3,false,0,171.7,78,29.19,144.5,86,12.28,157.9,106,7.11,6.8,3,1.84,3,false
10544,50561687,71,415,false,11.7,7,false,0,278.9,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,true
10545,59690818,112,415,false,11.1,3,true,27,213.0,121,36.21,226.2,101,19.23,189.8,99,8.54,11.1,3,3.0,4,false
10546,1292705,8,415,false,4.8,12,true,36,242.9,67,41.29,170.9,59,14.53,177.3,130,7.98,4.8,12,1.3,1,false
10547,31939069,98,415,false,12.4,2,false,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,true
10548,77285252,90,415,false,13.0,7,false,0,175.9,111,29.9,285.2,115,24.24,150.8,122,6.79,13.0,7,3.51,1,false
10549,12093928,13,415,false,11.5,3,false,0,303.2,133,51.54,170.5,86,14.49,227.6,80,10.24,11.5,3,3.11,0,true
10550,25734914,58,415,false,11.8,3,false,0,238.9,107,40.61,187.2,88,15.91,181.1,84,8.15,11.8,3,3.19,2,false
10551,3949625,137,415,false,11.4,5,true,22,189.6,42,32.23,179.0,137,15.22,179.6,126,8.08,11.4,5,3.08,2,false
10552,58673625,116,408,false,11.3,5,false,0,133.3,94,22.66,247.8,126,21.06,219.0,78,9.86,11.3,5,3.05,5,true
10553,22266647,94,415,false,9.9,4,true,28,92.7,107,15.76,127.8,86,10.86,225.6,86,10.15,9.9,4,2.67,3,false
10554,51811081,87,415,false,8.6,7,false,0,177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,2.32,3,false
10555,31491681,120,415,false,10.2,6,false,0,184.5,103,31.37,209.0,86,17.77,169.7,70,7.64,10.2,6,2.75,2,false
10556,6868897,97,415,false,12.1,9,true,24,176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,0,false
10557,27188044,134,415,false,11.0,4,false,0,204.7,108,34.8,143.1,105,12.16,165.8,84,7.46,11.0,4,2.97,6,false
10558,27410208,68,510,false,15.5,5,false,0,143.6,80,24.41,134.3,65,11.42,215.6,84,9.7,15.5,5,4.19,2,false
10559,304730591,93,408,false,12.1,5,false,0,179.3,93,30.48,188.8,65,16.05,253.2,88,11.39,12.1,5,3.27,1,false
10560,13446687,120,415,false,10.5,2,false,0,137.3,100,23.34,212.2,129,18.04,152.7,92,6.87,10.5,2,2.84,1,false
10561,33462896,41,408,false,10.2,6,false,0,237.8,92,40.43,223.5,155,19.0,217.4,90,9.78,10.2,6,2.75,2,false
10562,53028452,80,510,false,7.6,5,false,0,203.7,92,34.63,216.4,97,18.39,154.2,66,6.94,7.6,5,2.05,2,false
10563,308879451,83,415,false,17.6,5,true,25,191.3,95,32.52,250.7,136,21.31,249.4,86,11.22,17.6,5,4.75,2,false
10564,53495719,109,510,true,7.8,3,false,0,209.1,141,35.55,205.0,93,17.43,119.4,111,5.37,7.8,3,2.11,2,false
